Time Norm Re(ACF(t)) Im(ACF(t) |ACF(t)| Re(Extra) Im(Extra) |Extra| Sum(HEhr) Pop1 Pop2 Pop1+Pop2 Pop2-Pop1
  0.24250000E+000  0.10000000E+001 -0.95364604E+000 -0.64849849E-001  0.95584846E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19552049E+003  0.94793545E+000  0.52064552E-001  0.10000000E+001  0.89587090E+000
  0.24500000E+000  0.10000000E+001 -0.87494281E+000  0.38673931E+000  0.95660452E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551957E+003  0.94695680E+000  0.53043202E-001  0.10000000E+001  0.89391359E+000
  0.24750000E+000  0.10000000E+001 -0.59450525E+000  0.75093105E+000  0.95777551E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551866E+003  0.94597262E+000  0.54027383E-001  0.10000000E+001  0.89194523E+000
  0.25000000E+000  0.10000000E+001 -0.17520067E+000  0.94271704E+000  0.95885906E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551775E+003  0.94498113E+000  0.55018874E-001  0.10000000E+001  0.88996225E+000
  0.25250000E+000  0.10000000E+001  0.28606244E+000  0.91580867E+000  0.95944632E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551684E+003  0.94398075E+000  0.56019253E-001  0.10000000E+001  0.88796149E+000
  0.25500000E+000  0.10000000E+001  0.68104030E+000  0.67579273E+000  0.95943301E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551594E+003  0.94297089E+000  0.57029111E-001  0.10000000E+001  0.88594178E+000
  0.25750000E+000  0.10000000E+001  0.91748317E+000  0.27933713E+000  0.95906444E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551504E+003  0.94195214E+000  0.58047858E-001  0.10000000E+001  0.88390428E+000
  0.26000000E+000  0.10000000E+001  0.94157761E+000 -0.18086331E+000  0.95879087E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551414E+003  0.94092582E+000  0.59074178E-001  0.10000000E+001  0.88185164E+000
  0.26250000E+000  0.10000000E+001  0.74886777E+000 -0.59908623E+000  0.95901369E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551324E+003  0.93989310E+000  0.60106899E-001  0.10000000E+001  0.87978620E+000
  0.26500000E+000  0.10000000E+001  0.38335386E+000 -0.87998337E+000  0.95985984E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551234E+003  0.93885417E+000  0.61145825E-001  0.10000000E+001  0.87770835E+000
  0.26750000E+000  0.10000000E+001 -0.72219100E-001 -0.95838563E+000  0.96110281E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551145E+003  0.93780792E+000  0.62192084E-001  0.10000000E+001  0.87561583E+000
  0.27000000E+000  0.10000000E+001 -0.51307112E+000 -0.81407783E+000  0.96227059E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19551055E+003  0.93675224E+000  0.63247763E-001  0.10000000E+001  0.87350447E+000
  0.27250000E+000  0.10000000E+001 -0.83541129E+000 -0.47878402E+000  0.96288429E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19550966E+003  0.93568501E+000  0.64314990E-001  0.10000000E+001  0.87137002E+000
  0.27500000E+000  0.10000000E+001 -0.96220494E+000 -0.30914597E-001  0.96270144E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19550877E+003  0.93460502E+000  0.65394980E-001  0.10000000E+001  0.86921004E+000
  0.27750000E+000  0.10000000E+001 -0.86363334E+000  0.42339062E+000  0.96183271E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19550789E+003  0.93351242E+000  0.66487580E-001  0.10000000E+001  0.86702484E+000
  0.28000000E+000  0.10000000E+001 -0.56425570E+000  0.77749598E+000  0.96066878E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.19550700E+003  0.93240845E+000  0.67591545E-001  0.10000000E+001  0.86481691E+000
